Feature_A,Feature_B,Correlation,Abs_Correlation
Tot Fwd Pkts,Fwd IAT Min,-0.0033724716118336932,0.0033724716118336932
Fwd IAT Min,Subflow Fwd Pkts,-0.003372471611833693,0.003372471611833693
Fwd Header Len,Bwd Pkts/s,-0.003322517627111751,0.003322517627111751
Tot Fwd Pkts,Flow IAT Min,-0.0033197999593693726,0.0033197999593693726
Flow IAT Min,Subflow Fwd Pkts,-0.003319799959369372,0.003319799959369372
Bwd Header Len,FIN Flag Cnt,-0.003300224303990789,0.003300224303990789
Fwd Header Len,Init Bwd Win Byts,-0.003257010025810341,0.003257010025810341
Flow IAT Mean,Fwd URG Flags,-0.003253657604720249,0.003253657604720249
Flow IAT Mean,CWE Flag Count,-0.003253657604720249,0.003253657604720249
Fwd IAT Mean,Active Std,-0.0032493742648351718,0.0032493742648351718
Tot Fwd Pkts,URG Flag Cnt,-0.0032398204025189453,0.0032398204025189453
URG Flag Cnt,Subflow Fwd Pkts,-0.003239820402518945,0.003239820402518945
Fwd Header Len,Fwd Pkts/s,-0.0032045845403411966,0.0032045845403411966
Fwd IAT Min,Fwd Act Data Pkts,-0.0031971584901556594,0.0031971584901556594
Subflow Fwd Byts,Idle Min,-0.003159592617077512,0.003159592617077512
TotLen Fwd Pkts,Idle Min,-0.003159592617077512,0.003159592617077512
Flow Pkts/s,Subflow Fwd Pkts,-0.003159180422006152,0.003159180422006152
Tot Fwd Pkts,Flow Pkts/s,-0.003159180422006152,0.003159180422006152
Flow IAT Min,Fwd Act Data Pkts,-0.00314870583081217,0.00314870583081217
Tot Bwd Pkts,FIN Flag Cnt,-0.003136929158936498,0.003136929158936498
FIN Flag Cnt,Subflow Bwd Pkts,-0.003136929158936498,0.003136929158936498
TotLen Fwd Pkts,Bwd Pkt Len Mean,-0.0031287163150821523,0.0031287163150821523
TotLen Fwd Pkts,Bwd Seg Size Avg,-0.0031287163150821523,0.0031287163150821523
Bwd Seg Size Avg,Subflow Fwd Byts,-0.0031287163150821523,0.0031287163150821523
Bwd Pkt Len Mean,Subflow Fwd Byts,-0.0031287163150821523,0.0031287163150821523
Flow IAT Max,Subflow Fwd Pkts,-0.003121063871061968,0.003121063871061968
Tot Fwd Pkts,Flow IAT Max,-0.003121063871061968,0.003121063871061968
TotLen Bwd Pkts,Fwd Pkt Len Std,0.0031199111115398706,0.0031199111115398706
Fwd Pkt Len Std,Subflow Bwd Byts,0.003119752837349967,0.003119752837349967
SYN Flag Cnt,Subflow Fwd Byts,-0.00311136618353274,0.00311136618353274
Fwd PSH Flags,Subflow Fwd Byts,-0.00311136618353274,0.00311136618353274
TotLen Fwd Pkts,Fwd PSH Flags,-0.00311136618353274,0.00311136618353274
TotLen Fwd Pkts,SYN Flag Cnt,-0.00311136618353274,0.00311136618353274
Fwd Pkt Len Max,Active Std,-0.003097909898473973,0.003097909898473973
Fwd IAT Max,Subflow Fwd Pkts,-0.0030828970657706093,0.0030828970657706093
Tot Fwd Pkts,Fwd IAT Max,-0.0030828970657706084,0.0030828970657706084
Bwd Pkt Len Std,Active Mean,-0.0030718316745246004,0.0030718316745246004
Flow IAT Std,Fwd Act Data Pkts,-0.0030631998501610054,0.0030631998501610054
Subflow Fwd Byts,Idle Mean,-0.003053942737282707,0.003053942737282707
TotLen Fwd Pkts,Idle Mean,-0.003053942737282707,0.003053942737282707
Flow IAT Max,Subflow Fwd Byts,-0.0029769281918282688,0.0029769281918282688
TotLen Fwd Pkts,Flow IAT Max,-0.0029769281918282688,0.0029769281918282688
URG Flag Cnt,Fwd Act Data Pkts,-0.002966671861623114,0.002966671861623114
Fwd Pkt Len Mean,Active Mean,-0.002949681620118343,0.002949681620118343
Fwd Seg Size Avg,Active Mean,-0.002949681620118335,0.002949681620118335
Bwd Pkt Len Std,Fwd Header Len,-0.0029490445642593906,0.0029490445642593906
TotLen Fwd Pkts,Idle Max,-0.0029191960933928167,0.0029191960933928167
Subflow Fwd Byts,Idle Max,-0.0029191960933928167,0.0029191960933928167
Flow IAT Mean,Bwd IAT Std,-0.0029161263433520107,0.0029161263433520107
Flow Pkts/s,Fwd Act Data Pkts,-0.0029117131952567,0.0029117131952567
Fwd PSH Flags,Fwd Act Data Pkts,-0.0029084881542290747,0.0029084881542290747
SYN Flag Cnt,Fwd Act Data Pkts,-0.0029084881542290747,0.0029084881542290747
Subflow Fwd Pkts,Idle Min,-0.0028987791727260515,0.0028987791727260515
Tot Fwd Pkts,Idle Min,-0.0028987791727260515,0.0028987791727260515
Fwd IAT Std,Fwd Act Data Pkts,-0.0028878223735916498,0.0028878223735916498
Tot Fwd Pkts,Idle Mean,-0.002876918341650798,0.002876918341650798
Subflow Fwd Pkts,Idle Mean,-0.002876918341650798,0.002876918341650798
Fwd Pkt Len Mean,Fwd Act Data Pkts,-0.002866931028462204,0.002866931028462204
Fwd Seg Size Avg,Fwd Act Data Pkts,-0.002866931028462204,0.002866931028462204
Flow IAT Min,Fwd URG Flags,-0.0028578963694072747,0.0028578963694072747
Flow IAT Min,CWE Flag Count,-0.0028578963694072747,0.0028578963694072747
TotLen Bwd Pkts,Subflow Fwd Byts,0.002852915060916679,0.002852915060916679
TotLen Fwd Pkts,TotLen Bwd Pkts,0.002852915060916679,0.002852915060916679
TotLen Fwd Pkts,Subflow Bwd Byts,0.002852868165636688,0.002852868165636688
Subflow Fwd Byts,Subflow Bwd Byts,0.002852868165636688,0.002852868165636688
Fwd IAT Min,CWE Flag Count,-0.00284294535290492,0.00284294535290492
Fwd IAT Min,Fwd URG Flags,-0.00284294535290492,0.00284294535290492
Pkt Size Avg,Active Std,0.002836132937919949,0.002836132937919949
Subflow Fwd Pkts,Idle Max,-0.0028349178571577547,0.0028349178571577547
Tot Fwd Pkts,Idle Max,-0.0028349178571577547,0.0028349178571577547
Fwd IAT Max,Subflow Fwd Byts,-0.0028257683423243015,0.0028257683423243015
TotLen Fwd Pkts,Fwd IAT Max,-0.0028257683423243015,0.0028257683423243015
Bwd Pkts/s,Subflow Fwd Pkts,-0.002809012409791155,0.002809012409791155
Tot Fwd Pkts,Bwd Pkts/s,-0.002809012409791155,0.002809012409791155
Tot Fwd Pkts,Fwd Pkt Len Mean,-0.0027723397936009666,0.0027723397936009666
Fwd Pkt Len Mean,Subflow Fwd Pkts,-0.0027723397936009666,0.0027723397936009666
Tot Fwd Pkts,Fwd Seg Size Avg,-0.0027723397936009666,0.0027723397936009666
Fwd Seg Size Avg,Subflow Fwd Pkts,-0.0027723397936009666,0.0027723397936009666
FIN Flag Cnt,Down/Up Ratio,0.0027660137761943856,0.0027660137761943856
Bwd IAT Min,Active Max,0.002734957578475223,0.002734957578475223
Bwd IAT Mean,Fwd URG Flags,-0.002718866483587294,0.002718866483587294
Bwd IAT Mean,CWE Flag Count,-0.002718866483587294,0.002718866483587294
Fwd Pkts/s,Subflow Fwd Pkts,-0.00268783209700406,0.00268783209700406
Tot Fwd Pkts,Fwd Pkts/s,-0.0026878320970040595,0.0026878320970040595
Pkt Len Var,Subflow Fwd Pkts,-0.0026632767793132975,0.0026632767793132975
Tot Fwd Pkts,Pkt Len Var,-0.0026632767793132975,0.0026632767793132975
Bwd IAT Std,Fwd Act Data Pkts,-0.0026416346359723155,0.0026416346359723155
Bwd IAT Max,Fwd Header Len,0.0026343347380392646,0.0026343347380392646
Bwd IAT Max,Fwd Act Data Pkts,-0.00262868560288468,0.00262868560288468
Tot Fwd Pkts,Flow IAT Std,-0.002600226705932786,0.002600226705932786
Flow IAT Std,Subflow Fwd Pkts,-0.0026002267059327855,0.0026002267059327855
Bwd IAT Mean,ACK Flag Cnt,-0.002587669105143507,0.002587669105143507
Fwd Pkt Len Mean,Active Max,-0.002563245617197225,0.002563245617197225
Fwd Seg Size Avg,Active Max,-0.002563245617197225,0.002563245617197225
Bwd Pkts/s,Fwd Act Data Pkts,-0.0025612049418483737,0.0025612049418483737
Bwd IAT Tot,Fwd Act Data Pkts,-0.0025074402160405337,0.0025074402160405337
PSH Flag Cnt,Idle Max,-0.0024965163556876185,0.0024965163556876185
Fwd Pkts/s,Fwd Act Data Pkts,-0.0024897401973575555,0.0024897401973575555
Bwd Header Len,Init Fwd Win Byts,0.002439086464823612,0.002439086464823612
Flow Byts/s,Bwd Header Len,-0.0023648039441962693,0.0023648039441962693
Fwd IAT Tot,Fwd Seg Size Min,-0.0023468245348916557,0.0023468245348916557
Fwd IAT Std,Subflow Fwd Pkts,-0.0022858360078799236,0.0022858360078799236
Tot Fwd Pkts,Fwd IAT Std,-0.002285836007879923,0.002285836007879923
Flow Pkts/s,Fwd URG Flags,-0.0022791725292082734,0.0022791725292082734
Flow Pkts/s,CWE Flag Count,-0.0022791725292082734,0.0022791725292082734
Tot Fwd Pkts,SYN Flag Cnt,-0.002230030965562785,0.002230030965562785
Tot Fwd Pkts,Fwd PSH Flags,-0.002230030965562785,0.002230030965562785
SYN Flag Cnt,Subflow Fwd Pkts,-0.0022300309655627847,0.0022300309655627847
Fwd PSH Flags,Subflow Fwd Pkts,-0.0022300309655627847,0.0022300309655627847
Bwd IAT Mean,Fwd Act Data Pkts,-0.00213945359418148,0.00213945359418148
Flow Byts/s,Subflow Bwd Pkts,-0.0021364155170760842,0.0021364155170760842
Tot Bwd Pkts,Flow Byts/s,-0.0021364155170760842,0.0021364155170760842
Fwd URG Flags,Fwd Pkts/s,-0.002119012615009133,0.002119012615009133
Fwd Pkts/s,CWE Flag Count,-0.002119012615009133,0.002119012615009133
TotLen Fwd Pkts,Bwd Pkt Len Std,-0.0020796983850736375,0.0020796983850736375
Bwd Pkt Len Std,Subflow Fwd Byts,-0.0020796983850736375,0.0020796983850736375
Bwd IAT Std,Subflow Fwd Pkts,-0.0020627153884052894,0.0020627153884052894
Tot Fwd Pkts,Bwd IAT Std,-0.002062715388405289,0.002062715388405289
Bwd IAT Mean,Subflow Fwd Pkts,-0.0020130089702174734,0.0020130089702174734
Tot Fwd Pkts,Bwd IAT Mean,-0.002013008970217473,0.002013008970217473
Pkt Len Std,Active Std,0.0020033895059604514,0.0020033895059604514
Bwd IAT Min,Bwd Header Len,-0.002000928078072817,0.002000928078072817
Bwd Pkt Len Max,Active Std,0.002000892285093534,0.002000892285093534
Fwd Pkt Len Max,Fwd IAT Max,0.0019660271074479607,0.0019660271074479607
Bwd IAT Min,Subflow Bwd Pkts,-0.00186908016130554,0.00186908016130554
Tot Bwd Pkts,Bwd IAT Min,-0.00186908016130554,0.00186908016130554
TotLen Bwd Pkts,FIN Flag Cnt,-0.0017762844076905254,0.0017762844076905254
FIN Flag Cnt,Subflow Bwd Byts,-0.0017762702043624108,0.0017762702043624108
TotLen Bwd Pkts,Bwd IAT Min,-0.0017580142282607359,0.0017580142282607359
Bwd IAT Min,Subflow Bwd Byts,-0.0017580009841227568,0.0017580009841227568
Fwd Pkt Len Std,Subflow Fwd Byts,0.001717247921386908,0.001717247921386908
TotLen Fwd Pkts,Fwd Pkt Len Std,0.0017172479213869074,0.0017172479213869074
Fwd Pkt Len Max,Active Mean,0.0017048115486240627,0.0017048115486240627
Fwd PSH Flags,Active Min,-0.0016989956931427296,0.0016989956931427296
SYN Flag Cnt,Active Min,-0.0016989956931427296,0.0016989956931427296
Bwd Pkt Len Max,Active Min,0.00165952796137077,0.00165952796137077
Pkt Size Avg,Subflow Fwd Pkts,-0.0016546769966441458,0.0016546769966441458
Tot Fwd Pkts,Pkt Size Avg,-0.0016546769966441451,0.0016546769966441451
Down/Up Ratio,Active Mean,-0.0016509009009862243,0.0016509009009862243
Fwd IAT Max,Fwd Header Len,-0.0016438616434069635,0.0016438616434069635
Bwd Pkts/s,CWE Flag Count,-0.0016302052719548814,0.0016302052719548814
Fwd URG Flags,Bwd Pkts/s,-0.0016302052719548814,0.0016302052719548814
TotLen Fwd Pkts,Active Max,0.0015983279858347128,0.0015983279858347128
Subflow Fwd Byts,Active Max,0.0015983279858347128,0.0015983279858347128
Flow Byts/s,Fwd Seg Size Min,-0.0015980326252945539,0.0015980326252945539
TotLen Fwd Pkts,Bwd IAT Mean,-0.0014863155058704271,0.0014863155058704271
Bwd IAT Mean,Subflow Fwd Byts,-0.0014863155058704271,0.0014863155058704271
Bwd IAT Mean,Subflow Bwd Byts,-0.001463318190774989,0.001463318190774989
TotLen Bwd Pkts,Bwd IAT Mean,-0.001463304502655462,0.001463304502655462
TotLen Fwd Pkts,Flow IAT Std,-0.0014325325105265393,0.0014325325105265393
Flow IAT Std,Subflow Fwd Byts,-0.0014325325105265393,0.0014325325105265393
Pkt Len Std,Active Min,0.001429791563991599,0.001429791563991599
Flow IAT Max,Fwd Header Len,-0.0014290170280354293,0.0014290170280354293
FIN Flag Cnt,Subflow Fwd Byts,-0.00142306167065197,0.00142306167065197
TotLen Fwd Pkts,FIN Flag Cnt,-0.00142306167065197,0.00142306167065197
Fwd Header Len,Idle Std,0.0013811406805104064,0.0013811406805104064
ECE Flag Cnt,Subflow Fwd Byts,-0.0013403858845927256,0.0013403858845927256
TotLen Fwd Pkts,ECE Flag Cnt,-0.001340385884592725,0.001340385884592725
TotLen Fwd Pkts,RST Flag Cnt,-0.0013401055779609001,0.0013401055779609001
RST Flag Cnt,Subflow Fwd Byts,-0.0013401055779609,0.0013401055779609
Bwd Pkt Len Std,Active Min,-0.0013387578966329403,0.0013387578966329403
Fwd Header Len,FIN Flag Cnt,-0.0013368614426048284,0.0013368614426048284
Bwd Pkt Len Mean,Active Min,0.0013309101398363713,0.0013309101398363713
Bwd Seg Size Avg,Active Min,0.001330910139836368,0.001330910139836368
Pkt Len Max,Active Min,0.0013142745425443066,0.0013142745425443066
Fwd Header Len,Idle Min,-0.0012859152429887943,0.0012859152429887943
Fwd URG Flags,Idle Std,-0.0012826370373744719,0.0012826370373744719
CWE Flag Count,Idle Std,-0.0012826370373744719,0.0012826370373744719
RST Flag Cnt,Subflow Bwd Byts,0.0012517811795250118,0.0012517811795250118
TotLen Bwd Pkts,RST Flag Cnt,0.0012514015912221093,0.0012514015912221093
ECE Flag Cnt,Subflow Bwd Byts,0.0012513866761577883,0.0012513866761577883
TotLen Bwd Pkts,ECE Flag Cnt,0.0012510070894337934,0.0012510070894337934
Bwd Pkt Len Mean,Active Mean,0.0012328451548468736,0.0012328451548468736
Bwd Seg Size Avg,Active Mean,0.0012328451548468716,0.0012328451548468716
Flow Duration,Fwd Seg Size Min,0.0012042696242810682,0.0012042696242810682
Bwd IAT Max,Subflow Fwd Pkts,-0.001190631374067788,0.001190631374067788
Tot Fwd Pkts,Bwd IAT Max,-0.0011906313740677878,0.0011906313740677878
Bwd IAT Min,Subflow Fwd Byts,-0.0011700841917656518,0.0011700841917656518
TotLen Fwd Pkts,Bwd IAT Min,-0.0011700841917656518,0.0011700841917656518
Flow Byts/s,Fwd Header Len,-0.0011427078768887885,0.0011427078768887885
Flow Byts/s,Fwd Seg Size Avg,0.0011354665883444594,0.0011354665883444594
Fwd Pkt Len Mean,Flow Byts/s,0.0011354665883444586,0.0011354665883444586
Subflow Fwd Pkts,Active Max,0.0011335418016335346,0.0011335418016335346
Tot Fwd Pkts,Active Max,0.0011335418016335346,0.0011335418016335346
Fwd Header Len,Idle Mean,-0.001131798946820653,0.001131798946820653
Fwd Seg Size Min,Idle Min,0.00112372025842796,0.00112372025842796
Fwd Pkt Len Std,Active Mean,-0.0011200991246828249,0.0011200991246828249
Fwd URG Flags,Active Max,-0.00111404692799656,0.00111404692799656
CWE Flag Count,Active Max,-0.00111404692799656,0.00111404692799656
FIN Flag Cnt,Subflow Fwd Pkts,-0.001105699670305776,0.001105699670305776
Tot Fwd Pkts,FIN Flag Cnt,-0.0011056996703057759,0.0011056996703057759
Bwd IAT Mean,Fwd Header Len,-0.001099605633800077,0.001099605633800077
Fwd Seg Size Min,Idle Mean,0.0010979801588949349,0.0010979801588949349
Subflow Bwd Pkts,Init Fwd Win Byts,0.0010949156946051949,0.0010949156946051949
Tot Bwd Pkts,Init Fwd Win Byts,0.0010949156946051949,0.0010949156946051949
Pkt Len Max,Active Mean,-0.0010928844310212306,0.0010928844310212306
Bwd IAT Min,Fwd Header Len,-0.0010911704219217413,0.0010911704219217413
Flow Byts/s,CWE Flag Count,-0.0010856758517560556,0.0010856758517560556
Flow Byts/s,Fwd URG Flags,-0.0010856758517560556,0.0010856758517560556
Bwd IAT Min,CWE Flag Count,-0.0010673247328674288,0.0010673247328674288
Bwd IAT Min,Fwd URG Flags,-0.0010673247328674288,0.0010673247328674288
Subflow Fwd Byts,Active Std,0.0010642429321271237,0.0010642429321271237
TotLen Fwd Pkts,Active Std,0.0010642429321271237,0.0010642429321271237
Flow IAT Std,Fwd Header Len,-0.0010624428714024131,0.0010624428714024131
Fwd Header Len,Active Max,0.0010576633697207737,0.0010576633697207737
Tot Fwd Pkts,Bwd IAT Min,-0.0010379298677051097,0.0010379298677051097
Bwd IAT Min,Subflow Fwd Pkts,-0.0010379298677051097,0.0010379298677051097
FIN Flag Cnt,Fwd Act Data Pkts,-0.0010333067032796603,0.0010333067032796603
FIN Flag Cnt,CWE Flag Count,-0.0010175719600160071,0.0010175719600160071
Fwd URG Flags,FIN Flag Cnt,-0.0010175719600160071,0.0010175719600160071
Fwd Header Len,Idle Max,-0.0010065660114718126,0.0010065660114718126
Bwd IAT Min,Fwd Act Data Pkts,-0.0010034495814626604,0.0010034495814626604
Tot Fwd Pkts,Flow Byts/s,-0.000970249688388683,0.000970249688388683
Flow Byts/s,Subflow Fwd Pkts,-0.0009702496883886829,0.0009702496883886829
CWE Flag Count,Active Mean,-0.0009695721117748554,0.0009695721117748554
Fwd URG Flags,Active Mean,-0.0009695721117748554,0.0009695721117748554
Fwd PSH Flags,Fwd Header Len,-0.0009512964687139426,0.0009512964687139426
Fwd Header Len,SYN Flag Cnt,-0.0009512964687139424,0.0009512964687139424
Flow Byts/s,Subflow Fwd Byts,-0.000925106819642746,0.000925106819642746
TotLen Fwd Pkts,Flow Byts/s,-0.000925106819642746,0.000925106819642746
Flow Byts/s,Fwd Act Data Pkts,-0.0009124849902324531,0.0009124849902324531
Subflow Fwd Pkts,Active Std,0.0008996889879270249,0.0008996889879270249
Tot Fwd Pkts,Active Std,0.0008996889879270249,0.0008996889879270249
Fwd Act Data Pkts,Active Max,-0.0008894191800751671,0.0008894191800751671
Fwd Act Data Pkts,Idle Std,-0.0008824147597310424,0.0008824147597310424
Fwd Pkt Len Max,Fwd Header Len,-0.0008416324208255833,0.0008416324208255833
Fwd Act Data Pkts,Active Mean,-0.0008412346107550405,0.0008412346107550405
Pkt Len Max,Subflow Fwd Byts,0.0008286020599065087,0.0008286020599065087
TotLen Fwd Pkts,Pkt Len Max,0.0008286020599065087,0.0008286020599065087
TotLen Bwd Pkts,Flow Byts/s,-0.0008171053392427634,0.0008171053392427634
Flow Byts/s,Subflow Bwd Byts,-0.0008170946244439163,0.0008170946244439163
TotLen Fwd Pkts,Pkt Len Std,0.0008108695720468269,0.0008108695720468269
Pkt Len Std,Subflow Fwd Byts,0.0008108695720468249,0.0008108695720468249
CWE Flag Count,Active Std,-0.0008070952267519763,0.0008070952267519763
Fwd URG Flags,Active Std,-0.0008070952267519763,0.0008070952267519763
Subflow Fwd Byts,Init Bwd Win Byts,-0.0007833488960423841,0.0007833488960423841
TotLen Fwd Pkts,Init Bwd Win Byts,-0.0007833488960423841,0.0007833488960423841
Tot Fwd Pkts,Active Mean,0.0007803295508909368,0.0007803295508909368
Subflow Fwd Pkts,Active Mean,0.0007803295508909368,0.0007803295508909368
TotLen Fwd Pkts,Fwd IAT Std,-0.000777374187722769,0.000777374187722769
Fwd IAT Std,Subflow Fwd Byts,-0.0007773741877227688,0.0007773741877227688
Fwd URG Flags,Active Min,-0.0007643874211511988,0.0007643874211511988
CWE Flag Count,Active Min,-0.0007643874211511988,0.0007643874211511988
Subflow Fwd Byts,Idle Std,0.0007495955309312116,0.0007495955309312116
TotLen Fwd Pkts,Idle Std,0.0007495955309312116,0.0007495955309312116
Fwd URG Flags,Bwd Header Len,-0.0007132179521806015,0.0007132179521806015
Bwd Header Len,CWE Flag Count,-0.0007132179521806015,0.0007132179521806015
Fwd Pkt Len Max,Flow IAT Max,0.0006842351335936843,0.0006842351335936843
CWE Flag Count,Subflow Bwd Pkts,-0.0006769419826608545,0.0006769419826608545
Tot Bwd Pkts,Fwd URG Flags,-0.0006769419826608545,0.0006769419826608545
Fwd URG Flags,Subflow Bwd Pkts,-0.0006769419826608545,0.0006769419826608545
Tot Bwd Pkts,CWE Flag Count,-0.0006769419826608545,0.0006769419826608545
Fwd Act Data Pkts,Active Min,-0.0006768906932426132,0.0006768906932426132
Fwd Act Data Pkts,Active Std,-0.0006535995907405969,0.0006535995907405969
Dst Port,Flow IAT Max,-0.0006469680032847276,0.0006469680032847276
Bwd Pkt Len Max,Fwd Header Len,-0.0005969156552140798,0.0005969156552140798
Bwd IAT Min,Src Port,0.0005616015301784262,0.0005616015301784262
Fwd Header Len,Pkt Len Max,-0.0005528088826573308,0.0005528088826573308
TotLen Fwd Pkts,Active Mean,0.0005109616001812071,0.0005109616001812071
Subflow Fwd Byts,Active Mean,0.0005109616001812071,0.0005109616001812071
Subflow Fwd Pkts,Active Min,0.0005091705554507248,0.0005091705554507248
Tot Fwd Pkts,Active Min,0.0005091705554507248,0.0005091705554507248
Dst Port,Fwd URG Flags,0.00046041034040133144,0.00046041034040133144
Dst Port,CWE Flag Count,0.00046041034040133144,0.00046041034040133144
TotLen Fwd Pkts,Bwd Pkt Len Max,-0.00044525612162330056,0.00044525612162330056
Bwd Pkt Len Max,Subflow Fwd Byts,-0.0004452561216233004,0.0004452561216233004
Bwd IAT Std,Subflow Fwd Byts,-0.00043812636463400365,0.00043812636463400365
TotLen Fwd Pkts,Bwd IAT Std,-0.00043812636463400365,0.00043812636463400365
Fwd Header Len,Fwd Seg Size Avg,-0.0004148762265695949,0.0004148762265695949
Fwd Pkt Len Mean,Fwd Header Len,-0.0004148762265695945,0.0004148762265695945
TotLen Bwd Pkts,Bwd Pkt Len Min,0.0004085989006842343,0.0004085989006842343
Bwd Pkt Len Min,Subflow Bwd Byts,0.00040849254880078,0.00040849254880078
Fwd IAT Std,Fwd Header Len,-0.00038074623584120497,0.00038074623584120497
TotLen Bwd Pkts,CWE Flag Count,-0.0003541881532948154,0.0003541881532948154
TotLen Bwd Pkts,Fwd URG Flags,-0.0003541881532948154,0.0003541881532948154
Fwd URG Flags,Subflow Bwd Byts,-0.00035418531469052133,0.00035418531469052133
CWE Flag Count,Subflow Bwd Byts,-0.00035418531469052133,0.00035418531469052133
Flow IAT Mean,Bwd IAT Tot,-0.00033848672733254124,0.00033848672733254124
Subflow Bwd Byts,Init Fwd Win Byts,-0.0003373869559286849,0.0003373869559286849
Fwd Header Len,Active Std,0.00033738549548513024,0.00033738549548513024
TotLen Bwd Pkts,Init Fwd Win Byts,-0.0003373835347939999,0.0003373835347939999
TotLen Fwd Pkts,Bwd IAT Max,0.0003342477209539165,0.0003342477209539165
Bwd IAT Max,Subflow Fwd Byts,0.00033424772095391644,0.00033424772095391644
Fwd Header Len,Active Min,0.00032810405317967205,0.00032810405317967205
Fwd Header Len,Active Mean,0.000298433087264074,0.000298433087264074
TotLen Fwd Pkts,Fwd URG Flags,-0.000284216742282381,0.000284216742282381
TotLen Fwd Pkts,CWE Flag Count,-0.000284216742282381,0.000284216742282381
Fwd URG Flags,Subflow Fwd Byts,-0.00028421674228238096,0.00028421674228238096
CWE Flag Count,Subflow Fwd Byts,-0.00028421674228238096,0.00028421674228238096
Fwd Seg Size Min,Idle Max,0.00027242692188696036,0.00027242692188696036
Pkt Len Std,Active Mean,-0.00026103835101003343,0.00026103835101003343
Bwd IAT Tot,Subflow Fwd Pkts,-0.0002506265424853868,0.0002506265424853868
Tot Fwd Pkts,Bwd IAT Tot,-0.0002506265424853866,0.0002506265424853866
Fwd Header Len,CWE Flag Count,-0.00022691936250178715,0.00022691936250178715
Fwd URG Flags,Fwd Header Len,-0.00022691936250178712,0.00022691936250178712
Fwd URG Flags,Subflow Fwd Pkts,-0.0002187448057969259,0.0002187448057969259
Tot Fwd Pkts,CWE Flag Count,-0.0002187448057969259,0.0002187448057969259
CWE Flag Count,Subflow Fwd Pkts,-0.0002187448057969259,0.0002187448057969259
Tot Fwd Pkts,Fwd URG Flags,-0.0002187448057969259,0.0002187448057969259
FIN Flag Cnt,ACK Flag Cnt,-0.00020920198016042185,0.00020920198016042185
CWE Flag Count,Fwd Act Data Pkts,-0.000205668718522237,0.000205668718522237
Fwd URG Flags,Fwd Act Data Pkts,-0.000205668718522237,0.000205668718522237
Fwd Header Len,Pkt Len Std,0.00018584458224898577,0.00018584458224898577
Bwd Pkt Len Std,Active Std,0.00017869488337321498,0.00017869488337321498
Bwd IAT Std,Fwd Header Len,0.00014445108873987317,0.00014445108873987317
Subflow Fwd Byts,Active Min,0.00013134780584336776,0.00013134780584336776
TotLen Fwd Pkts,Active Min,0.00013134780584336776,0.00013134780584336776
Bwd IAT Min,Active Std,-0.00012822387759435345,0.00012822387759435345
Flow IAT Max,ECE Flag Cnt,-9.337516184634429e-05,9.337516184634429e-05
Flow IAT Max,RST Flag Cnt,-8.792812064955582e-05,8.792812064955582e-05
Pkt Len Max,Active Std,-6.485231213568386e-05,6.485231213568386e-05
Bwd Header Len,Fwd Act Data Pkts,-6.461158984592333e-05,6.461158984592333e-05
Pkt Len Mean,Subflow Fwd Pkts,-5.510381256525622e-05,5.510381256525622e-05
Tot Fwd Pkts,Pkt Len Mean,-5.510381256525617e-05,5.510381256525617e-05
Subflow Bwd Byts,Fwd Act Data Pkts,-4.166067227374641e-05,4.166067227374641e-05
TotLen Bwd Pkts,Fwd Act Data Pkts,-4.165886162212233e-05,4.165886162212233e-05
Bwd Pkt Len Max,Active Mean,-3.631326025900773e-05,3.631326025900773e-05
Tot Fwd Pkts,Idle Std,2.684482482055155e-05,2.684482482055155e-05
Subflow Fwd Pkts,Idle Std,2.684482482055155e-05,2.684482482055155e-05
Subflow Bwd Pkts,Fwd Act Data Pkts,1.2672784414349122e-05,1.2672784414349122e-05
Tot Bwd Pkts,Fwd Act Data Pkts,1.2672784414349122e-05,1.2672784414349122e-05
